born-in,"Spencer Wishart (3 December 1889 Philadelphia, Pennsylvania -- 22 August 1914 Elgin, Illinois) was an American racecar driver.",Spencer Wishart,Philadelphia
born-in,Sarah Stiles was born on June 20 in Massachusetts and was later raised in New Hampshire.,Sarah Stiles,Massachusetts
born-in,"Edgar Dewitt Jones (1876--1956) was an American clergyman, ecumenist, and author, born December 5, 1876 at Hearne, Tex., and educated at Transylvania University where he was a member of the Alpha-Omicron Chapter of Kappa Sigma Fraternity, University of Missouri and Illinois Wesleyan University.",Edgar Dewitt Jones,Hearne
born-in,"Herbert Kingsford , born Sampson Herbert Child Kingsford (1845-- 19th July 1909) was a poet born in Dover, Kent.",Herbert Kingsford,Dover
born-in,"Shri Dhyanyogi Madhusudandas was an Indian saint born in Bihar, India.",Dhyanyogi Madhusudandas,Bihar
born-in,"Armen Ayvazyan () (born May 14, 1964, Yerevan) is an Armenian historian and political scientist.",Armen Ayvazyan,Yerevan
born-in,"Joseph M. Baumgarten (September 7, 1928 Vienna - December 4, 2008) was a Semitic scholar known for his knowledge in the field of Jewish legal texts from biblical law to Mishnaic law and including the legal texts among the Dead Sea Scrolls.",Joseph M. Baumgarten,Vienna
born-in,"Joseph Baggaley (c. 1884 -- 19 October 1918) was a trade unionist, born in England, who came to Regina, Saskatchewan, Canada with his wife and four children in 1911.",Joseph Baggaley,England
born-in,"Erika Rosenberg (* 24 June, 1951 in Buenos Aires, Argentina) is an author, interpreter and journalist.",Erika Rosenberg,Buenos Aires
born-in,"Shane Price, (born 26 December 1986 in Melbourne, Victoria, Australia) second generation racer Shane Price was born with petrol in his blood, being the son of multiple Kart champion Drew Price and nephew to female racer Melinda Price.",Shane Price,Melbourne
born-in,"Kris Kane (born 5 December 1980 in Glasgow) is a Scottish field hockey player, who was a member of the national squad that finished 8th in the 2003 European Nations Cup in Barcelona.",Kris Kane,Glasgow
born-in,"Caleb Thomas Winchester (1847 -- 1920) was an American English scholar, born in Montville, Connecticut.",Caleb Thomas Winchester,Montville
born-in,"Lewis Charlton was born in 1814 on a farm in Frederick County, Maryland.",Lewis Charlton,Frederick County
born-in,"Keith Greene (born 5 January 1938 in Leytonstone, London) is a former racing driver from England.",Keith Greene,Leytonstone
born-in,"Jesper Nordin, born 6 July 1971 in Stockholm, is Swedish composer.",Jesper Nordin,Stockholm
born-in,Jean Ure was born and brought up in a suburb of London and attended school in Croydon.,Jean Ure,London
born-in,"Ann Henderson (1921--1976) was a Scottish sculptor born in Thurso, Caithness, Scotland",Ann Henderson,Thurso
born-in,"John Septimus Roe was born at Newbury, Berkshire on 8 May 1797.",John Septimus Roe,Newbury
born-in,Lars Hannibal (born 15 July 1951 in Aarhus) is a Danish classical guitarist and lutenist who frequently performs with his wife Michala Petri playing the recorder.,Lars Hannibal,Aarhus
born-in,"Robert Woodman (born October 12, 1986, Taunton, Somerset) is an English cricketer who plays for Gloucestershire.",Robert Woodman,Taunton
born-in,"Martin Henriksson, born 30 October 1974 in Sweden, is one of two guitarists, one of the founding members and the main songwriter of the Swedish death metal band Dark Tranquillity.",Martin Henriksson,Sweden
born-in,"Stefanie van Vliet (born 28 February 1967, Amsterdam) is a Dutch politician.",Stefanie van Vliet,Amsterdam
born-in,"John William Thomson (born 28 December 1928 in Toronto, Ontario) was a Progressive Conservative party member of the Canadian House of Commons.",John William Thomson,Toronto
born-in,Johann Friedrich Bernhard Fischer (19 February 1852 Coburg - 2 August 1915 Dadizele) was a German bacteriologist noted for his classification system for bacteria.,Bernhard Fischer,Coburg
born-in,Emil Redlich (18 January 1866 -- 9 June 1930) was an Austrian neurologist born in Brno.,Emil Redlich,Brno
born-in,"Odean Pope (b. October 24, 1938, Ninety Six, South Carolina) is an American jazz tenor saxophonist.",Odean Pope,Ninety Six
born-in,"Wang Wei (; born 25 December 1978 in Beijing, China) is a baseball catcher from the People's Republic of China.",Wang Wei,Beijing
born-in,"John Seru (born 12 January 1964, Australia) is an actor and former professional wrestler.",John Seru,Australia
born-in,"Luca Princiotta, born July 12, 1982 in Como, is an Italian guitarist.",Luca Princiotta,Como
born-in,"Brian Selden (born in 1980 in San Diego, California) was the winner of the 1998 .",Brian Selden,San Diego
born-in,"Randy Klein (born 1949 New York City) is an American artist, living and working in London.",Randy Klein,New York City
born-in,"Bernard Cassen ( born 2 November 1937 in Paris) is a founder of ATTAC and director general of Le Monde diplomatique newspaper, from 1973 to January 2008.",Bernard Cassen,Paris
born-in,Michel Host (born 1942 Flanders) is a French writer.,Michel Host,Flanders
born-in,"Ismail Yoon was born on March 18, 1968 in Alokhel village of Alingar District, Laghman, Afghanistan.",Ismail Yoon,Alingar District
born-in,"Ahmed Maher, (born 2 December 1980 in Alexandria), is one of the co-founders of the April 6 Youth Movement, and a prominent participant in the anti-Mubarak demonstrations in Egypt in 2011.",Ahmed Maher,Alexandria
born-in,"Elnathan Sweet (November 20, 1837 Cheshire, Berkshire County, Massachusetts - January 26, 1903 Albany, New York) was an American civil engineer (C.E.)",Elnathan Sweet,Cheshire
born-in,"Feng Kai (; born 28 August 1978 in Changchun, Jilin) is a Chinese short track speed skater, who won bronze medals in the 5000 m relay at the 1998 and 2002 Winter Olympics.",Feng Kai,Changchun
born-in,"Graham Clifford Goodwin (born 20 April 1945 Broken Hill, New South Wales) is an Australian electrical engineer.",Graham Clifford Goodwin,Broken Hill
born-in,"Tom Adams (born November 17, 1958) is a bluegrass musician born in Gettysburg, Pennsylvania.",Tom Adams,Gettysburg
born-in,Benjamin Kipkurui (born 28 December 1980 in Molo) is a Kenyan runner who specializes in the 1500 metres.,Benjamin Kipkurui,Molo
born-in,Parker was born on 17 May 1802 in London to Edward Stone Parker and his wife Mary.,Edward Stone Parker,London
born-in,"Beth Liebling (born March 12, 1967, Chicago, Illinois) is the co-founder of Seattle-based experimental instrumental group Hovercraft with guitarist/keyboardist/samplist Ryan Campbell (``Cambell 2000'').",Beth Liebling,Illinois
born-in,"Alan Parker (born 26 August 1944, in Matlock, Derbyshire) is a British guitarist and composer.",Alan Parker,Matlock
born-in,Alexey Ivanovich Borozdin was born on 29 March 1937 in the city of Kursk (USSR/Russia).,Alexey Ivanovich Borozdin,Kursk
born-in,"Milo Schoenmaker (November 17, 1967 in Alkmaar) is a Dutch politician for the People's Party for Freedom and Democracy (VVD).",Milo Schoenmaker,Alkmaar
born-in,"The son of labourer Samuel Gosling and Hannah Nelms, Mark Gosling was born on 7 August 1886 in Birmingham, England.",Mark Gosling,Birmingham
born-in,Jesper Mattsson (born 18 April 1968 at Visby) is a former Swedish footballer.,Jesper Mattsson,Visby
born-in,"Otari Totochiya ( , born 1959 in Sukhumi) is a prominent Russian criminal leader operating as a legal thief in the Moscow region.",Otari Totochiya,Sukhumi
born-in,"Anselm Jappe (born 1962 Bonn) is a professor of philosophy, teaching in Italy.",Anselm Jappe,Bonn
born-in,"Bruce Hoblitzell (June 25, 1887 -- August 11, 1970) was mayor of Louisville, Kentucky from 1957 to 1961.",Bruce Hoblitzell,Louisville
born-in,"Jamie Kennedy (born September 7, 1946 in Charlottetown, Prince Edward Island) is a retired World Hockey Association player.",Jamie Kennedy,Charlottetown
born-in,"William James Henderson (December 4, 1855--June 5, 1937) was an American musical critic and scholar, born at Newark, New Jersey.",William James Henderson,Newark
born-in,"Jill Crossland is an English pianist, born in Yorkshire.",Jill Crossland,Yorkshire
born-in,"Peter Hargitai (born 1947 Budapest, Hungary) is an award winning poet, novelist, and translator of Hungarian literature.",Peter Hargitai,Budapest
born-in,"Taavi Vartia (born 09.11.1965 Helsinki, Finland) is a Finnish director and script writer.",Taavi Vartia,Helsinki
born-in,Aarne Ruben (17 July 1971 in Tallinn) is an Estonian writer.,Aarne Ruben,Tallinn
born-in,"Adrian Baker (born 18 January 1951, London) is an English singer, songwriter, and record producer.",Adrian Baker,London
born-in,"Father Andrea Santoro (born 7 September 1945, Priverno, Italy -- died 5 February 2006, Trabzon, Turkey) was a Roman Catholic priest in Turkey, murdered in the Santa Maria Church in Trabzon where he served as a member of the Catholic Church's Fidei donum missionary program.",Andrea Santoro,Priverno
born-in,"Rudolf von Erlach (Born around 1299 in Bern, died in 1360 in Reichenbach Castle) was a knight and commander of the Swiss Confederation forces at the Battle of Laupen.",Rudolf von Erlach,Bern
born-in,"Joseph Silverstein (born March 21, 1932, Detroit) is an American violinist and conductor.",Joseph Silverstein,Detroit
born-in,"Enrico Montesano, born in Rome, Italy on 7 June 1945, is a popular actor for theater and cinema in Italy, as well as a showman.",Enrico Montesano,Rome
born-in,"Moritz Wilhelm Drobisch (August 16, 1802, in Leipzig - September 30, 1896, in Leipzig) was a German mathematician, logician, psychologist and philosopher.",Moritz Wilhelm Drobisch,Leipzig
born-in,"Clere Parsons (1908 - 1931) was an English poet, born in India.",Clere Parsons,India
born-in,"Ed Pizunski, born 8 October 1954 in Toronto, Ontario, was a professional hockey player from 1972 until his retirement after the 1980-81 Muskegon Mohawks season.",Ed Pizunski,Toronto
born-in,Ronnie Stephenson (born 26 January 1937 in Sunderland -- died 8 August 2002) was an English jazz drummer.,Ronnie Stephenson,Sunderland
born-in,"Joy Katz (born 1963 Newark, New Jersey) is an American poet, who was recently awarded a 2011 National Endowment for the Arts Fellowship for Poetry.",Joy Katz,Newark
born-in,"Yuki Matsuzawa is a pianist who was born in 1960 in Tokyo, Japan.",Yuki Matsuzawa,Tokyo
born-in,Matteo Barzini is an Italian filmmaker and producer born in Rome in 1981 and raised in Los Angeles.,Matteo Barzini,Rome
born-in,"Sikander Bakht (born August 25, 1957, Karachi, Sindh) is a former Pakistani cricketer who played in 26 Tests and 27 ODIs from 1976 to 1989.",Sikander Bakht,Karachi
born-in,"Ingrid Eide (born 12 July 1933 in Oslo) is a Norwegian sociologist, United Nations official and politician for the Labour Party.",Ingrid Eide,Oslo
born-in,Jim Grace (born 17 July 1954 in Dublin) is a former Irish footballer.,Jim Grace,Dublin
born-in,Peter Dembicki (born 24 September 1980 in Vancouver) is a Canadian rower.,Peter Dembicki,Vancouver
born-in,"Def Rhymz (real name: Dennis Bouman, born July 13, 1970 in Suriname) is a Dutch rapper.",Def Rhymz,Suriname
born-in,Darren Carr (born 4 September 1968 in Bristol) is a retired English football defender.,Darren Carr,Bristol
born-in,"Farid Chopel (4 December 1952 Paris - 20 April 2008 Paris) was a French actor, comedian and singer.",Farid Chopel,Paris
born-in,"Maroua Chebbi, ( born December 30, 1986 at Tunis) is a women footballer who has to play a season with Quebec City Amiral SC.",Maroua Chebbi,Tunis
born-in,"William Ewart (1 May 1798 -- 23 January 1869) was a British politician, born in Liverpool on 1 May 1798.",William Ewart,Liverpool
born-in,"Tom Bowman, born 13 May 1976 in Molong, New South Wales, Australia, is an Australian Rugby Union Player who plays lock (2nd row).",Tom Bowman,Molong
born-in,"Gerry Markman (born 16 August 1950 Montreal), is a Canadian guitarist.",Gerry Markman,Montreal
born-in,"Hamza Namira ( ; born November 1980 in Saudi Arabia) is an Egyptian Muslim singer, songwriter and music producer.",Hamza Namira,Saudi Arabia
born-in,Richard Sheepshanks (30 July 1794 in Leeds -- 4 August 1855) was an English astronomer.,Richard Sheepshanks,Leeds
born-in,"Luther Johnson (19 July 1903 South Bend, Indiana -- 12 April 1978 South Bend, Indiana) was an American racecar driver.",Luther Johnson,South Bend
born-in,"Friedrich Christian Meuschen (September 15, 1719 - February 20, 1811) was a German diplomat and conchologist born in Hanau.",Friedrich Christian Meuschen,Hanau
born-in,"Rem Urasin (born 1976, Kazan) is a Russian pianist.",Rem Urasin,Kazan
born-in,Coral Amiga is an English actress born in London.,Coral Amiga,London
born-in,Alastair Brian Walden (born on 8 July 1932 in West Bromwich) is a British journalist and broadcaster who was a Labour Member of Parliament for a decade.,Brian Walden,West Bromwich
born-in,"Vivek Razdan () (born August 25, 1969, Delhi) is a former Kashmiri Indian cricketer who played in 2 Tests and 3 ODIs from 1989 to 1990.",Vivek Razdan,Delhi
born-in,"Ellen Falkner (born 12 June 1979, in Wisbech) is a lawn bowler from Cambridge.",Ellen Falkner,Wisbech
born-in,"Zak Carr (born March 6, 1975 Norwich, Norfolk, died 17 October 2005) was a British cyclist who specialised in the time trial discipline.",Zak Carr,Norwich
